sku,product_name,category,units_sold,ending_inventory,sell_through_rate,estimated_weekly_demand,reorder_point,recommended_reorder_qty,recommendation
15056p,EDWARDIAN PARASOL PINK,other,33,94,0.25984251968503935,0.6193029490616622,3.715817694369973,0.0,Consider promotion or bundle
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,home decor,33,12,0.7333333333333333,0.6193029490616622,3.715817694369973,0.0,Healthy inventory
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,bags,33,34,0.4925373134328358,0.6193029490616622,3.715817694369973,0.0,Consider promotion or bundle
47593A,CAROUSEL PONIES BABY BIB,other,33,34,0.4925373134328358,0.6193029490616622,3.715817694369973,0.0,Consider promotion or bundle
90184B,AMETHYST CHUNKY BEAD BRACELET W STR,other,33,21,0.6111111111111112,0.6193029490616622,3.715817694369973,0.0,Healthy inventory
20664,TROPICAL HOLIDAY PURSE ,bags,32,17,0.6530612244897959,0.6005361930294906,3.6032171581769434,0.0,Healthy inventory
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,bags,32,71,0.3106796116504854,0.6005361930294906,3.6032171581769434,0.0,Consider promotion or bundle
23467,VINTAGE ZINC PLANTER  ,other,32,11,0.7441860465116279,0.6005361930294906,3.6032171581769434,0.0,Healthy inventory
90089,PINK CRYSTAL SKULL PHONE CHARM,other,32,79,0.2882882882882883,0.6005361930294906,3.6032171581769434,0.0,Consider promotion or bundle
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,other,32,78,0.2909090909090909,0.6005361930294906,3.6032171581769434,0.0,Consider promotion or bundle
90173,PAIR BUTTERFLY HAIR CLIPS,other,32,77,0.29357798165137616,0.6005361930294906,3.6032171581769434,0.0,Consider promotion or bundle
84745A,PINK HANGING GINGHAM EASTER HEN,seasonal,32,27,0.5423728813559322,0.6005361930294906,3.6032171581769434,0.0,Healthy inventory
84745B,BLUE HANGING GINGHAM EASTER HEN,seasonal,32,45,0.4155844155844156,0.6005361930294906,3.6032171581769434,0.0,Consider promotion or bundle
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,home decor,32,37,0.463768115942029,0.6005361930294906,3.6032171581769434,0.0,Consider promotion or bundle
84859B,BLUE DISCO HANDBAG,bags,32,52,0.38095238095238093,0.6005361930294906,3.6032171581769434,0.0,Consider promotion or bundle
84993a,75 GREEN PETIT FOUR CASES,other,32,10,0.7619047619047619,0.6005361930294906,3.6032171581769434,0.0,Healthy inventory
85040a,S/4 PINK FLOWER CANDLES IN BOWL,home decor,32,13,0.7111111111111111,0.6005361930294906,3.6032171581769434,0.0,Healthy inventory
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,home decor,32,90,0.26229508196721313,0.6005361930294906,3.6032171581769434,0.0,Consider promotion or bundle
20662,FIRST CLASS HOLIDAY PURSE ,bags,31,80,0.27927927927927926,0.5817694369973191,3.4906166219839143,0.0,Consider promotion or bundle
35818B,"ACRYLIC JEWEL ICICLE, BLUE",other,31,22,0.5849056603773585,0.5817694369973191,3.4906166219839143,0.0,Healthy inventory
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,home decor,31,85,0.2672413793103448,0.5817694369973191,3.4906166219839143,0.0,Consider promotion or bundle
72140E,BEST DAD CANDLE LETTERS,home decor,31,39,0.44285714285714284,0.5817694369973191,3.4906166219839143,0.0,Consider promotion or bundle
90185A,AMBER DIAMANTE EXPANDABLE RING,kitchen,31,52,0.37349397590361444,0.5817694369973191,3.4906166219839143,0.0,Consider promotion or bundle
90205A,LARGE MINT DIAMANTE HAIRSLIDE,other,31,26,0.543859649122807,0.5817694369973191,3.4906166219839143,0.0,Healthy inventory
16010,FOLDING CAMPING SCISSOR W/KNIF & S,other,30,31,0.4918032786885246,0.5630026809651475,3.378016085790885,0.0,Consider promotion or bundle
20666,ECONOMY HOLIDAY PURSE,bags,30,44,0.40540540540540543,0.5630026809651475,3.378016085790885,0.0,Consider promotion or bundle
21364,PEACE SMALL WOOD LETTERS,other,30,78,0.2777777777777778,0.5630026809651475,3.378016085790885,0.0,Consider promotion or bundle
21657,MILK BOTTLE WITH GLASS STOPPER ,kitchen,30,54,0.35714285714285715,0.5630026809651475,3.378016085790885,0.0,Consider promotion or bundle
22145,CHRISTMAS CRAFT HEART STOCKING ,home decor,30,59,0.33707865168539325,0.5630026809651475,3.378016085790885,0.0,Consider promotion or bundle
23143,ZINC WIRE KITCHEN ORGANISER,kitchen,30,11,0.7317073170731707,0.5630026809651475,3.378016085790885,0.0,Healthy inventory
90118,PINK DAISY BAG CHARM,bags,30,84,0.2631578947368421,0.5630026809651475,3.378016085790885,0.0,Consider promotion or bundle
35637C,PINK STRING CURTAIN WITH POLE,other,30,28,0.5172413793103449,0.5630026809651475,3.378016085790885,0.0,Healthy inventory
72369A,PINK CLEAR GLASS CANDLE PLATE,home decor,30,84,0.2631578947368421,0.5630026809651475,3.378016085790885,0.0,Consider promotion or bundle
84712B,PINK JEWELLED PHOTO FRAME,home decor,30,33,0.47619047619047616,0.5630026809651475,3.378016085790885,0.0,Consider promotion or bundle
90003D,CRYSTAL PAIR HEART HAIR SLIDES,home decor,30,64,0.3191489361702128,0.5630026809651475,3.378016085790885,0.0,Consider promotion or bundle
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,other,30,93,0.24390243902439024,0.5630026809651475,3.378016085790885,0.0,Consider promotion or bundle
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,kitchen,30,11,0.7317073170731707,0.5630026809651475,3.378016085790885,0.0,Healthy inventory
90160B,RED BOUDICCA LARGE BRACELET,other,30,62,0.32608695652173914,0.5630026809651475,3.378016085790885,0.0,Consider promotion or bundle
20960,WATERMELON BATH SPONGE,other,29,11,0.725,0.5442359249329759,3.265415549597855,0.0,Healthy inventory
21269,ANTIQUE CREAM CUTLERY SHELF ,home decor,29,79,0.26851851851851855,0.5442359249329759,3.265415549597855,0.0,Consider promotion or bundle
21393,BLUE POLKADOT PUDDING BOWL,kitchen,29,33,0.46774193548387094,0.5442359249329759,3.265415549597855,0.0,Consider promotion or bundle
23465,TUSCAN VILLA FEEDING STATION,other,29,66,0.30526315789473685,0.5442359249329759,3.265415549597855,0.0,Consider promotion or bundle
37471,MULTICOLOUR POLKADOT PLATE,kitchen,29,72,0.2871287128712871,0.5442359249329759,3.265415549597855,0.0,Consider promotion or bundle
84865,NEW BAROQUE BLACK PHOTO ALBUM,other,29,45,0.3918918918918919,0.5442359249329759,3.265415549597855,0.0,Consider promotion or bundle
84907,PINK YELLOW PATCH CUSHION COVER,other,29,87,0.25,0.5442359249329759,3.265415549597855,0.0,Consider promotion or bundle
90098,NECKLACE+BRACELET PINK BUTTERFLY,other,29,93,0.23770491803278687,0.5442359249329759,3.265415549597855,0.0,Consider promotion or bundle
90103,PURPLE FRANGIPANI NECKLACE,kitchen,29,59,0.32954545454545453,0.5442359249329759,3.265415549597855,0.0,Consider promotion or bundle
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,other,29,70,0.29292929292929293,0.5442359249329759,3.265415549597855,0.0,Consider promotion or bundle
16202B,PASTEL BLUE PHOTO ALBUM ,other,29,16,0.6444444444444445,0.5442359249329759,3.265415549597855,0.0,Healthy inventory
16207B,PINK HEART RED HANDBAG,home decor,29,77,0.27358490566037735,0.5442359249329759,3.265415549597855,0.0,Consider promotion or bundle
17090D,VANILLA INCENSE 40 CONES IN TIN,kitchen,29,61,0.32222222222222224,0.5442359249329759,3.265415549597855,0.0,Consider promotion or bundle
17164B,ASS COL SMALL SAND GECKO P'WEIGHT,other,29,60,0.3258426966292135,0.5442359249329759,3.265415549597855,0.0,Consider promotion or bundle
84559a,3D SHEET OF DOG STICKERS,stationery,29,27,0.5178571428571429,0.5442359249329759,3.265415549597855,0.0,Healthy inventory
90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,other,29,68,0.29896907216494845,0.5442359249329759,3.265415549597855,0.0,Consider promotion or bundle
21460,GREEN EASTER EGG HUNT START POST,seasonal,28,58,0.32558139534883723,0.5254691689008043,3.152815013404826,0.0,Consider promotion or bundle
35922,EASTER BUNNY WREATH,seasonal,28,11,0.717948717948718,0.5254691689008043,3.152815013404826,0.0,Healthy inventory
72132,COLUMBIAN CUBE CANDLE,home decor,28,67,0.29473684210526313,0.5254691689008043,3.152815013404826,0.0,Consider promotion or bundle
90104,PURPLE FRANGIPANI HAIRCLIP,kitchen,28,42,0.4,0.5254691689008043,3.152815013404826,0.0,Consider promotion or bundle
90145,SILVER HOOP EARRINGS WITH FLOWER,home decor,28,30,0.4827586206896552,0.5254691689008043,3.152815013404826,0.0,Consider promotion or bundle
16162M,THE KING GIFT BAG 25x24x12cm,bags,28,69,0.28865979381443296,0.5254691689008043,3.152815013404826,0.0,Consider promotion or bundle
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,home decor,28,95,0.22764227642276422,0.5254691689008043,3.152815013404826,0.0,Consider promotion or bundle
81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,home decor,28,85,0.24778761061946902,0.5254691689008043,3.152815013404826,0.0,Consider promotion or bundle
84989A,75 GREEN FAIRY CAKE CASES,kitchen,28,30,0.4827586206896552,0.5254691689008043,3.152815013404826,0.0,Consider promotion or bundle
21336,GOLD WASHBAG,bags,27,73,0.27,0.5067024128686327,3.040214477211796,0.0,Consider promotion or bundle
21473,SWEETHEART CREAM STEEL TABLE RECT,home decor,27,26,0.5094339622641509,0.5067024128686327,3.040214477211796,0.0,Healthy inventory
22765,NEWSPAPER STAND,stationery,27,88,0.23478260869565218,0.5067024128686327,3.040214477211796,0.0,Consider promotion or bundle
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,home decor,27,20,0.574468085106383,0.5067024128686327,3.040214477211796,0.0,Healthy inventory
48189,DOORMAT FRIENDSHIP ,home decor,27,35,0.43548387096774194,0.5067024128686327,3.040214477211796,0.0,Consider promotion or bundle
84016,FLAG OF ST GEORGE CAR FLAG,other,27,75,0.2647058823529412,0.5067024128686327,3.040214477211796,0.0,Consider promotion or bundle
85092,CANDY SPOT TEA COSY,kitchen,27,92,0.226890756302521,0.5067024128686327,3.040214477211796,0.0,Consider promotion or bundle
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,other,27,39,0.4090909090909091,0.5067024128686327,3.040214477211796,0.0,Consider promotion or bundle
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,sets,27,91,0.2288135593220339,0.5067024128686327,3.040214477211796,0.0,Consider promotion or bundle
17165D,ASS COL LARGE SAND FROG P'WEIGHT,other,27,20,0.574468085106383,0.5067024128686327,3.040214477211796,0.0,Healthy inventory
47341A,FUSCHIA TABLE RUN FLOWER ,home decor,27,10,0.7297297297297297,0.5067024128686327,3.040214477211796,0.0,Healthy inventory
90014A,SILVER/MOP ORBIT NECKLACE,other,27,31,0.46551724137931033,0.5067024128686327,3.040214477211796,0.0,Consider promotion or bundle
90082B,DIAMANTE BOW BROOCH RED COLOUR,other,27,92,0.226890756302521,0.5067024128686327,3.040214477211796,0.0,Consider promotion or bundle
90162B,ANT SILVER LIME GREEN BOUDICCA RING,other,27,33,0.45,0.5067024128686327,3.040214477211796,0.0,Consider promotion or bundle
90164A,PINK ROSEBUD PEARL BRACELET,other,27,19,0.5869565217391305,0.5067024128686327,3.040214477211796,0.0,Healthy inventory
90175A,WHITE GLASS CHUNKY CHARM BRACELET,kitchen,27,26,0.5094339622641509,0.5067024128686327,3.040214477211796,0.0,Healthy inventory
90214F,"LETTER ""F"" BLING KEY RING",other,27,61,0.3068181818181818,0.5067024128686327,3.040214477211796,0.0,Consider promotion or bundle
21277,FRENCH STYLE EMBOSSED HEART CABINET,home decor,26,17,0.6046511627906976,0.4879356568364611,2.927613941018767,0.0,Healthy inventory
22656,VINTAGE BLUE KITCHEN CABINET,kitchen,26,39,0.4,0.4879356568364611,2.927613941018767,0.0,Consider promotion or bundle
23614,SET 10 CARDS 12 DAYS WRAP  17058,gift/decorative,26,39,0.4,0.4879356568364611,2.927613941018767,0.0,Consider promotion or bundle
79331,PINK FLOCK GLASS CANDLEHOLDER,home decor,26,26,0.5,0.4879356568364611,2.927613941018767,0.0,Healthy inventory
84539,KNITTED RABBIT DOLL ,other,26,39,0.4,0.4879356568364611,2.927613941018767,0.0,Consider promotion or bundle
90191,SILVER LARIAT 40CM,other,26,42,0.38235294117647056,0.4879356568364611,2.927613941018767,0.0,Consider promotion or bundle
35607A,PINK FLUFFY CHRISTMAS DECORATION,home decor,26,42,0.38235294117647056,0.4879356568364611,2.927613941018767,0.0,Consider promotion or bundle
84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,home decor,26,78,0.25,0.4879356568364611,2.927613941018767,0.0,Consider promotion or bundle
84910A,PINK PAISLEY CUSHION COVER ,other,26,68,0.2765957446808511,0.4879356568364611,2.927613941018767,0.0,Consider promotion or bundle
90177C,DROP DIAMANTE EARRINGS CRYSTAL,other,26,37,0.4126984126984127,0.4879356568364611,2.927613941018767,0.0,Consider promotion or bundle
90185C,BLACK DIAMANTE EXPANDABLE RING,kitchen,26,16,0.6190476190476191,0.4879356568364611,2.927613941018767,0.0,Healthy inventory
90214V,"LETTER ""V"" BLING KEY RING",other,26,59,0.3058823529411765,0.4879356568364611,2.927613941018767,0.0,Consider promotion or bundle
20663,QUEEN OF THE SKIES HOLIDAY PURSE ,bags,25,53,0.32051282051282054,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
20701,PINK CAT FLORAL CUSHION COVER ,other,25,71,0.2604166666666667,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,home decor,25,36,0.4098360655737705,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
23448,CREAM BUNNY EASTER EGG BASKET,seasonal,25,58,0.30120481927710846,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
85096,HILDA CANDY SPOT RABBIT,other,25,39,0.390625,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
90083,CRYSTAL CZECH CROSS PHONE CHARM,other,25,89,0.21929824561403508,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
16161M,WRAP  PINK FLOCK,gift/decorative,25,85,0.22727272727272727,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
16169N,WRAP BLUE RUSSIAN FOLKART,gift/decorative,25,58,0.30120481927710846,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
35610C,WHITE CHRISTMAS FLOCK DROPLET ,seasonal,25,13,0.6578947368421053,0.4691689008042896,2.8150134048257374,0.0,Healthy inventory
75013B,"STRING OF 8 BUTTERFLIES,PINK",other,25,42,0.373134328358209,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
79026B,"S/4 ICON COASTER,ELVIS LIVES",other,25,77,0.24509803921568626,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
84711A,SILVER OVAL SHAPE TRINKET BOX,home decor,25,34,0.423728813559322,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
85014b,RED RETROSPOT UMBRELLA,other,25,94,0.21008403361344538,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
90010E,AMBER GLASS/SILVER BRACELET,kitchen,25,19,0.5681818181818182,0.4691689008042896,2.8150134048257374,0.0,Healthy inventory
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,sets,25,98,0.2032520325203252,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,sets,25,64,0.2808988764044944,0.4691689008042896,2.8150134048257374,0.0,Consider promotion or bundle
90177D,DROP DIAMANTE EARRINGS PURPLE,other,25,25,0.5,0.4691689008042896,2.8150134048257374,0.0,Healthy inventory
21018,BIRD BOX CHRISTMAS TREE DECORATION,home decor,24,28,0.46153846153846156,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
21690,SILVER  CANDLEPOT JARDIN ,home decor,24,25,0.4897959183673469,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
22823,CHEST NATURAL WOOD 20 DRAWERS,home decor,24,48,0.3333333333333333,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
23629,SET 10 CARDS DRESSING UP 17077,gift/decorative,24,44,0.35294117647058826,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
84388,WISE MAN STAR SHAPE EGG PAN,kitchen,24,19,0.5581395348837209,0.450402144772118,2.702412868632708,0.0,Healthy inventory
84666,SQUARE CHERRY BLOSSOM CABINET,other,24,38,0.3870967741935484,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
90022,EDWARDIAN DROP EARRINGS JET BLACK,other,24,30,0.4444444444444444,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,other,24,88,0.21428571428571427,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
35610B,BLACK CHRISTMAS FLOCK DROPLET ,seasonal,24,57,0.2962962962962963,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,home decor,24,61,0.2823529411764706,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
84206A,3 BLACK CATS W HEARTS BLANK CARD,home decor,24,58,0.2926829268292683,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
84750A,PINK SMALL GLASS CAKE STAND,kitchen,24,54,0.3076923076923077,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
84857B,BLUE MONTE CARLO HANDBAG,bags,24,83,0.22429906542056074,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
85028S,FRENCH CHATEAU SMALL FRUITBOWL,kitchen,24,90,0.21052631578947367,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,kitchen,24,50,0.32432432432432434,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
90161A,ANT COPPER RED BOUDICCA BRACELET,other,24,62,0.27906976744186046,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
90214T,"LETTER ""T"" BLING KEY RING",other,24,63,0.27586206896551724,0.450402144772118,2.702412868632708,0.0,Consider promotion or bundle
20933,YELLOW POT PLANT CANDLE,home decor,23,21,0.5227272727272727,0.4316353887399464,2.5898123324396782,0.0,Healthy inventory
84033,FLAG OF ST GEORGE ,other,23,88,0.2072072072072072,0.4316353887399464,2.5898123324396782,0.0,Consider promotion or bundle
37444C,PINK BREAKFAST CUP AND SAUCER ,kitchen,23,20,0.5348837209302325,0.4316353887399464,2.5898123324396782,0.0,Healthy inventory
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,home decor,23,39,0.3709677419354839,0.4316353887399464,2.5898123324396782,0.0,Consider promotion or bundle
84247K,"FOLK ART GREETING CARD,pack/12",kitchen,23,71,0.24468085106382978,0.4316353887399464,2.5898123324396782,0.0,Consider promotion or bundle
84559b,3D SHEET OF CAT STICKERS,stationery,23,75,0.23469387755102042,0.4316353887399464,2.5898123324396782,0.0,Consider promotion or bundle
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,home decor,23,88,0.2072072072072072,0.4316353887399464,2.5898123324396782,0.0,Consider promotion or bundle
90003E,GREEN PAIR HEART HAIR SLIDES,home decor,23,32,0.41818181818181815,0.4316353887399464,2.5898123324396782,0.0,Consider promotion or bundle
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,other,23,33,0.4107142857142857,0.4316353887399464,2.5898123324396782,0.0,Consider promotion or bundle
90185B,AMETHYST DIAMANTE EXPANDABLE RING,kitchen,23,86,0.21100917431192662,0.4316353887399464,2.5898123324396782,0.0,Consider promotion or bundle
21040,MODERN VINTAGE COTTON SHOPPING BAG,bags,22,32,0.4074074074074074,0.4128686327077748,2.4772117962466487,0.0,Consider promotion or bundle
23441,HAND PAINTED HANGING EASTER EGG,seasonal,22,28,0.44,0.4128686327077748,2.4772117962466487,0.0,Consider promotion or bundle
84548,CROCHET BEAR RED/BLUE  KEYRING,other,22,93,0.19130434782608696,0.4128686327077748,2.4772117962466487,0.0,Consider promotion or bundle
44092C,PURPLE/COPPER HANGING LAMPSHADE,home decor,22,60,0.2682926829268293,0.4128686327077748,2.4772117962466487,0.0,Consider promotion or bundle
84247N,PACK/12 BLUE FOLKART CARDS,gift/decorative,22,52,0.2972972972972973,0.4128686327077748,2.4772117962466487,0.0,Consider promotion or bundle
84732B,CUTE BIRD CEATURE SCREEN,other,22,47,0.3188405797101449,0.4128686327077748,2.4772117962466487,0.0,Consider promotion or bundle
84801B,WHITE HYDRANGEA ART FLOWER,home decor,22,41,0.3492063492063492,0.4128686327077748,2.4772117962466487,0.0,Consider promotion or bundle
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,stationery,22,86,0.2037037037037037,0.4128686327077748,2.4772117962466487,0.0,Consider promotion or bundle
90018B,GOLD M.O.P ORBIT DROP EARRINGS,other,22,17,0.5641025641025641,0.4128686327077748,2.4772117962466487,0.0,Healthy inventory
90122A,PINK CRYSTAL+GLASS BRACELET,kitchen,22,57,0.27848101265822783,0.4128686327077748,2.4772117962466487,0.0,Consider promotion or bundle
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,other,22,41,0.3492063492063492,0.4128686327077748,2.4772117962466487,0.0,Consider promotion or bundle
90202A,PURPLE ENAMEL FLOWER HAIR TIE,home decor,22,24,0.4782608695652174,0.4128686327077748,2.4772117962466487,0.0,Consider promotion or bundle
90202D,PINK ENAMEL FLOWER HAIR TIE,home decor,22,31,0.41509433962264153,0.4128686327077748,2.4772117962466487,0.0,Consider promotion or bundle
90214Z,"LETTER ""Z"" BLING KEY RING",other,22,24,0.4782608695652174,0.4128686327077748,2.4772117962466487,0.0,Consider promotion or bundle
20697,LITTLE GREEN MONSTER SOFT TOY,other,21,24,0.4666666666666667,0.3941018766756032,2.364611260053619,0.0,Consider promotion or bundle
20848,ZINC HEART LATTICE CHARGER SMALL,home decor,21,39,0.35,0.3941018766756032,2.364611260053619,0.0,Consider promotion or bundle
37333,"RETRO ""TEA FOR ONE"" ",kitchen,21,18,0.5384615384615384,0.3941018766756032,2.364611260053619,0.0,Healthy inventory
84847,FLORAL BATHROOM SET,sets,21,22,0.4883720930232558,0.3941018766756032,2.364611260053619,0.0,Consider promotion or bundle
90032,IVORY SHELL HEART NECKLACE,home decor,21,99,0.175,0.3941018766756032,2.364611260053619,0.0,Consider promotion or bundle
90072,RUBY DROP CHANDELIER EARRINGS,other,21,33,0.3888888888888889,0.3941018766756032,2.364611260053619,0.0,Consider promotion or bundle
90166,PINK & WHITE ROSEBUD RING,other,21,21,0.5,0.3941018766756032,2.364611260053619,0.0,Healthy inventory
47586A,PINK FAIRY CAKE CUSHION COVER,kitchen,21,23,0.4772727272727273,0.3941018766756032,2.364611260053619,0.0,Consider promotion or bundle
81950V,FLOWER PURPLE CLOCK W/SUCKER,home decor,21,80,0.2079207920792079,0.3941018766756032,2.364611260053619,0.0,Consider promotion or bundle
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,home decor,21,28,0.42857142857142855,0.3941018766756032,2.364611260053619,0.0,Consider promotion or bundle
90039D,FIRE POLISHED GLASS BRACELET GREEN,kitchen,21,65,0.2441860465116279,0.3941018766756032,2.364611260053619,0.0,Consider promotion or bundle
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,sets,21,19,0.525,0.3941018766756032,2.364611260053619,0.0,Healthy inventory
90183B,AMETHYST DROP EARRINGS W LONG BEADS,other,21,64,0.24705882352941178,0.3941018766756032,2.364611260053619,0.0,Consider promotion or bundle
90184C,BLACK CHUNKY BEAD BRACELET W STRAP,other,21,25,0.45652173913043476,0.3941018766756032,2.364611260053619,0.0,Consider promotion or bundle
20667,CHERRY BLOSSOM PURSE,bags,20,87,0.18691588785046728,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,home decor,20,88,0.18518518518518517,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
21011,GLITTER SNOW PEAR TREE DECORATION,home decor,20,45,0.3076923076923077,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
23603,SET 10 CARD KRAFT REINDEER 17084,gift/decorative,20,24,0.45454545454545453,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
84522,PINK PARTY SUNGLASSES,kitchen,20,98,0.1694915254237288,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
84629,WHITE 3 FRAME BIRDS AND TREE ,home decor,20,16,0.5555555555555556,0.37533512064343166,2.25201072386059,0.0,Healthy inventory
85084,HOLLY TOP CHRISTMAS STOCKING,seasonal,20,69,0.2247191011235955,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
90070,RUBY GLASS CLUSTER BRACELET,kitchen,20,94,0.17543859649122806,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
16162L,THE KING GIFT BAG,bags,20,47,0.29850746268656714,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
35910A,MULTICOLOUR EASTER RABBIT ,seasonal,20,12,0.625,0.37533512064343166,2.25201072386059,0.0,Healthy inventory
79071B,ENGLISH ROSE METAL WASTE BIN,other,20,49,0.2898550724637681,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
84709B,PINK OVAL JEWELLED MIRROR,home decor,20,58,0.2564102564102564,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
84711B,PINK OVAL SHAPE TRINKET BOX,home decor,20,32,0.38461538461538464,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
90081C,LILY BROOCH OLIVE COLOUR,other,20,30,0.4,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,other,20,54,0.2702702702702703,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
90199C,5 STRAND GLASS NECKLACE CRYSTAL,kitchen,20,96,0.1724137931034483,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
90202C,GREEN ENAMEL FLOWER HAIR TIE,home decor,20,37,0.3508771929824561,0.37533512064343166,2.25201072386059,0.0,Consider promotion or bundle
20845,ZINC HEART LATTICE 2 WALL PLANTER,home decor,19,37,0.3392857142857143,0.35656836461126007,2.1394101876675604,0.0,Consider promotion or bundle
21332,MOROCCAN BEATEN METAL MIRROR,home decor,19,25,0.4318181818181818,0.35656836461126007,2.1394101876675604,0.0,Consider promotion or bundle
21357,TOAST ITS - DINOSAUR,other,19,66,0.2235294117647059,0.35656836461126007,2.1394101876675604,0.0,Consider promotion or bundle
22415,WHITE TISSUE REAM,other,19,68,0.21839080459770116,0.35656836461126007,2.1394101876675604,0.0,Consider promotion or bundle
22929,SCHOOL DESK AND CHAIR ,other,19,33,0.36538461538461536,0.35656836461126007,2.1394101876675604,0.0,Consider promotion or bundle
23468,TUSCAN VILLA BIRD TABLE ,other,19,73,0.20652173913043478,0.35656836461126007,2.1394101876675604,0.0,Consider promotion or bundle
90133,TEAL/FUSCHIA COL BEAD NECKLACE,kitchen,19,57,0.25,0.35656836461126007,2.1394101876675604,0.0,Consider promotion or bundle
90169,DAISY HAIR COMB,other,19,42,0.3114754098360656,0.35656836461126007,2.1394101876675604,0.0,Consider promotion or bundle
35271S,GOLD PRINT PAPER BAG,bags,19,51,0.2714285714285714,0.35656836461126007,2.1394101876675604,0.0,Consider promotion or bundle
62094B,TURQ ICE CREAM BUM BAG ,bags,19,87,0.1792452830188679,0.35656836461126007,2.1394101876675604,0.0,Consider promotion or bundle
