CustomerID,Segment,Recency,Frequency,Monetary,RFM_Score
15150.0,VIP,17,10,5314.47,444
15152.0,VIP,10,13,4745.69,444
15153.0,Regular,31,1,329.25,312
15154.0,At Risk,75,1,296.42,211
15156.0,Regular,1,3,961.49,433
15157.0,VIP,4,3,1936.07,434
15158.0,Regular,45,1,401.40000000000003,312
15159.0,VIP,2,30,18641.010000000002,444
15160.0,At Risk,357,1,158.16,111
15163.0,Regular,18,2,304.47,421
15164.0,At Risk,69,3,843.05,233
15165.0,At Risk,373,1,487.75,112
15167.0,At Risk,321,1,163.0,111
15168.0,Regular,26,1,106.56,311
15171.0,At Risk,331,1,1289.5,113
15172.0,VIP,9,5,1624.05,443
15174.0,At Risk,323,1,135.75,111
15175.0,At Risk,72,1,224.14,211
15178.0,At Risk,260,1,40.5,111
15179.0,VIP,18,5,2206.95,444
15180.0,At Risk,367,1,87.5,111
15181.0,At Risk,66,3,689.4799999999999,233
15182.0,At Risk,154,2,622.85,122
15184.0,Regular,29,2,406.76,322
15185.0,At Risk,70,1,310.62,212
15186.0,Regular,14,2,411.41,422
15187.0,VIP,2,16,4777.18,444
15189.0,VIP,1,41,16225.39,444
15192.0,At Risk,120,3,1044.32,233
15193.0,At Risk,61,1,499.32,212
15194.0,VIP,3,15,7616.53,444
15195.0,Regular,3,1,3861.0,414
15197.0,Regular,11,3,1079.6100000000001,433
15198.0,At Risk,92,2,193.64,221
15199.0,At Risk,59,4,1268.7,233
15201.0,At Risk,87,5,1236.54,243
15203.0,VIP,26,6,1827.8,344
15204.0,At Risk,357,1,316.58,112
15205.0,At Risk,85,2,653.24,222
15206.0,Regular,10,4,420.29999999999995,432
15208.0,VIP,1,5,870.12,443
15210.0,At Risk,225,1,331.18,112
15211.0,At Risk,60,2,894.4100000000001,223
15212.0,At Risk,241,1,101.8,111
15213.0,At Risk,319,2,328.35,122
15214.0,VIP,2,8,1661.44,443
15215.0,Regular,47,3,734.94,333
15216.0,At Risk,88,1,96.6,211
15218.0,VIP,11,11,5756.89,444
15219.0,At Risk,176,1,305.75,111
15220.0,At Risk,52,6,1778.96,244
15221.0,At Risk,366,1,403.25,112
15222.0,At Risk,319,1,585.0,112
15223.0,At Risk,226,2,755.75,123
15224.0,At Risk,358,2,322.08,122
15225.0,At Risk,234,1,409.40000000000003,112
15226.0,At Risk,311,1,154.41,111
15227.0,Regular,37,5,1219.4,343
15228.0,At Risk,66,4,3386.71,234
15230.0,At Risk,239,2,429.6,122
15232.0,At Risk,113,2,612.06,222
15234.0,At Risk,277,1,197.0,111
15235.0,At Risk,218,12,2247.51,144
15236.0,At Risk,299,1,321.05,112
15237.0,Regular,2,4,1412.32,433
15238.0,Regular,29,3,1071.99,333
15239.0,Regular,10,2,780.59,423
15240.0,VIP,45,5,1706.57,344
15241.0,At Risk,67,8,1756.44,244
15243.0,At Risk,74,1,316.68,212
15244.0,At Risk,65,2,631.57,222
15245.0,At Risk,134,3,2515.84,234
15246.0,At Risk,238,2,514.15,122
15247.0,At Risk,122,1,356.0,212
15249.0,VIP,32,13,6688.46,344
15251.0,VIP,9,11,10484.99,444
15252.0,Regular,36,2,740.78,323
15253.0,VIP,16,5,918.1999999999999,443
15254.0,At Risk,127,1,300.36,211
15255.0,At Risk,67,1,890.85,213
15256.0,At Risk,149,1,98.45,111
15257.0,At Risk,283,1,317.15,112
15258.0,At Risk,169,2,623.16,122
15260.0,At Risk,100,7,1810.77,244
15261.0,At Risk,135,1,254.82,211
15262.0,At Risk,324,1,178.95000000000002,111
15263.0,At Risk,107,1,156.51,211
15264.0,At Risk,64,1,393.74,212
15265.0,At Risk,151,2,1506.1200000000001,123
15266.0,At Risk,338,1,119.3,111
15267.0,VIP,22,5,1717.36,344
15269.0,Regular,24,1,408.8,312
15270.0,VIP,16,7,2379.49,444
15271.0,VIP,7,15,2507.07,444
15272.0,At Risk,57,2,721.94,223
15274.0,Regular,4,2,716.57,423
15275.0,Regular,38,1,615.14,312
15276.0,At Risk,66,1,135.31,211
15277.0,Regular,47,1,255.89999999999998,311
15279.0,At Risk,355,1,290.51,111
15280.0,At Risk,172,1,113.12,111
15281.0,At Risk,59,9,2332.15,244
15286.0,Regular,50,1,240.55,311
15287.0,Regular,22,2,486.69,322
15288.0,VIP,43,5,2306.52,344
15289.0,Regular,29,3,939.78,333
15290.0,VIP,5,18,7943.22,444
15291.0,VIP,26,15,4668.3,344
15292.0,At Risk,201,1,180.94,111
15296.0,VIP,51,6,3672.86,344
15297.0,Regular,10,3,641.94,432
15298.0,VIP,2,12,4799.9,444
15299.0,At Risk,67,7,4507.01,244
15300.0,At Risk,64,1,496.44,212
15301.0,VIP,51,12,5070.35,344
15303.0,At Risk,290,1,574.02,112
15304.0,At Risk,61,8,694.4000000000001,243
15306.0,At Risk,64,3,1174.35,233
15307.0,At Risk,96,1,205.3,211
15308.0,At Risk,274,1,310.47,112
15311.0,VIP,1,91,60767.9,444
15312.0,At Risk,75,4,924.85,233
15313.0,At Risk,110,1,52.0,211
15314.0,At Risk,199,1,327.97,112
15315.0,At Risk,64,2,570.5,222
15316.0,At Risk,327,1,165.0,111
15318.0,Regular,4,1,312.62,412
15319.0,At Risk,284,1,204.5,111
15320.0,Regular,44,1,267.13,311
15321.0,At Risk,71,3,2748.31,234
15322.0,At Risk,86,1,679.68,213
15325.0,At Risk,104,1,162.29,211
15326.0,At Risk,334,1,311.71,112
15327.0,At Risk,53,1,208.75,211
15329.0,Regular,39,3,1049.7,333
15330.0,Regular,32,2,714.96,323
15332.0,At Risk,366,4,1661.06,133
15333.0,At Risk,208,1,1028.56,113
15334.0,At Risk,157,3,351.67,132
15335.0,At Risk,54,1,173.97,211
15339.0,At Risk,66,2,574.07,222
15341.0,At Risk,81,1,2020.52,214
15342.0,At Risk,130,1,406.09,212
15343.0,At Risk,87,1,364.5,212
15344.0,Regular,1,3,563.94,432
15345.0,Regular,46,1,393.54,312
15346.0,At Risk,333,1,252.42000000000002,111
15347.0,At Risk,366,1,201.60000000000002,111
15348.0,At Risk,72,1,158.04,211
15349.0,At Risk,158,2,473.81,122
15350.0,At Risk,373,1,115.65,111
15351.0,VIP,12,7,1960.1100000000001,444
15353.0,At Risk,255,2,777.02,123
15355.0,Regular,29,2,277.05,321
15356.0,VIP,31,10,2766.5,344
15358.0,VIP,5,22,8347.2,444
15360.0,Regular,40,1,427.93,312
15361.0,At Risk,362,1,418.92,112
15363.0,At Risk,373,1,326.0,112
15364.0,At Risk,96,2,913.19,223
15365.0,VIP,26,7,2314.32,344
15366.0,At Risk,75,2,602.51,222
15367.0,At Risk,57,4,1877.59,234
15368.0,Regular,21,1,446.94000000000005,312
15370.0,VIP,41,7,2386.05,344
15372.0,At Risk,137,1,2007.3999999999999,214
15373.0,VIP,8,12,2415.91,444
15374.0,At Risk,129,1,168.0,211
15376.0,Regular,40,3,1233.3600000000001,333
15379.0,At Risk,169,7,3703.29,144
15380.0,VIP,9,5,1690.2600000000002,444
15381.0,At Risk,214,2,596.85,122
15382.0,VIP,15,6,5955.71,444
15384.0,At Risk,170,2,642.41,122
15385.0,Regular,40,1,316.88,312
15386.0,At Risk,186,1,394.14,112
15388.0,At Risk,270,1,140.54,111
15389.0,At Risk,172,1,500.0,112
15392.0,Regular,5,4,1535.53,433
15393.0,Regular,16,2,231.86,421
15394.0,VIP,10,4,2183.54,434
15395.0,At Risk,326,1,107.45,111
15396.0,At Risk,113,1,288.18,211
15397.0,At Risk,290,1,94.0,111
15398.0,Regular,16,2,1345.53,423
15399.0,Regular,1,3,815.77,433
15400.0,At Risk,92,5,716.2,243
15402.0,At Risk,149,2,626.77,122
15405.0,At Risk,189,1,349.1,112
15406.0,Regular,31,2,510.71000000000004,322
15407.0,Regular,34,4,1056.44,333
15408.0,At Risk,264,1,267.18,111
15410.0,At Risk,84,8,3450.84,244
15411.0,Regular,26,4,1358.88,333
15412.0,At Risk,171,1,190.53,111
15414.0,Regular,10,3,774.9000000000001,433
15415.0,At Risk,313,1,572.8100000000001,112
15416.0,At Risk,65,4,3984.32,234
15417.0,At Risk,85,1,508.8,212
15419.0,Regular,25,1,135.86,311
15421.0,At Risk,59,4,950.36,233
15422.0,At Risk,323,2,97.7,121
15423.0,Regular,38,1,43.5,311
15424.0,At Risk,254,2,383.34,122
15426.0,Regular,19,5,1447.39,343
15427.0,Regular,33,3,1483.14,333
15428.0,Regular,15,1,93.78,411
15429.0,Regular,27,2,397.35,322
15432.0,Regular,23,1,171.19,311
15433.0,At Risk,214,2,533.3,122
15434.0,VIP,8,5,1041.48,443
15435.0,Regular,22,1,149.29,311
15436.0,Regular,12,3,1122.53,433
15437.0,At Risk,262,1,200.16,111
15438.0,At Risk,131,1,156.57999999999998,211
15440.0,At Risk,55,3,383.68,232
15442.0,At Risk,249,1,594.0,112
15443.0,VIP,2,7,3236.91,444
15444.0,Regular,9,2,1418.26,423
15445.0,At Risk,264,1,113.5,111
15447.0,At Risk,331,1,155.17,111
15448.0,At Risk,313,1,494.64,112
15449.0,Regular,26,3,974.52,333
15450.0,Regular,30,1,429.84,312
15452.0,Regular,30,3,538.73,332
15453.0,VIP,2,7,1388.37,443
15454.0,At Risk,362,1,179.1,111
15456.0,At Risk,283,3,447.22,132
15457.0,At Risk,262,1,237.07,111
15458.0,Regular,25,1,161.64,311
15460.0,At Risk,354,1,216.76,111
15462.0,At Risk,94,3,234.6,231
15463.0,Regular,29,1,126.14,311
15464.0,At Risk,338,1,1048.85,113
15465.0,VIP,20,18,7354.62,344
15466.0,At Risk,85,1,334.53,212
15467.0,Regular,9,3,524.88,432
15468.0,Regular,51,2,467.51,322
15469.0,Regular,50,2,538.55,322
15471.0,Regular,2,1,469.48,412
15472.0,At Risk,113,1,371.56,212
15473.0,VIP,14,7,1771.2,444
15475.0,At Risk,77,1,454.10999999999996,212
15478.0,Regular,40,2,1441.42,323
15480.0,At Risk,116,1,905.5,213
15482.0,VIP,16,12,11054.96,444
15483.0,At Risk,161,4,233.81,131
15484.0,VIP,1,4,3594.31,434
15485.0,Regular,30,3,2575.0,334
15488.0,At Risk,93,1,91.32000000000001,211
15489.0,Regular,23,3,1134.28,333
15491.0,At Risk,95,6,3100.09,244
15492.0,Regular,28,2,659.4599999999999,322
15493.0,VIP,33,5,2001.8,344
15494.0,Regular,21,2,1299.23,323
15497.0,Regular,18,2,1262.2,423
15498.0,VIP,3,27,13316.4,444
15500.0,Regular,8,4,1131.56,433
15502.0,VIP,16,12,10384.93,444
15503.0,At Risk,363,1,147.09,111
15504.0,At Risk,81,1,52.83,211
15505.0,At Risk,53,5,3610.96,244
15506.0,Regular,23,3,979.26,333
15507.0,At Risk,172,1,492.36,112
15508.0,At Risk,189,6,1000.27,143
15510.0,At Risk,331,1,250.0,111
15511.0,VIP,12,5,909.23,443
15512.0,At Risk,156,2,121.0,121
15513.0,VIP,33,19,14758.220000000001,344
15514.0,VIP,12,11,4139.46,444
15516.0,Regular,45,3,62.43,331
15517.0,At Risk,233,1,267.03,111
15518.0,At Risk,64,8,1942.45,244
15520.0,Regular,2,1,343.5,412
15521.0,VIP,40,8,3000.2,344
15522.0,Regular,33,2,398.84,322
15523.0,At Risk,84,1,412.01000000000005,212
15524.0,Regular,25,1,440.0,312
15525.0,Regular,2,3,825.92,433
15526.0,Regular,33,2,148.44,321
15527.0,VIP,19,8,2429.78,344
15528.0,At Risk,254,1,229.33,111
15529.0,VIP,23,11,3995.23,344
15530.0,Regular,22,4,1502.35,333
15531.0,Regular,8,2,2007.44,424
15532.0,Regular,25,4,1580.93,333
15533.0,Regular,19,3,807.57,333
15535.0,At Risk,173,4,536.4,132
15537.0,At Risk,163,1,110.92,111
15539.0,Regular,7,1,538.46,412
15540.0,Regular,11,1,213.3,411
15541.0,At Risk,114,1,85.13000000000001,211
15543.0,At Risk,288,1,127.86,111
15544.0,VIP,9,9,3546.71,444
15545.0,At Risk,54,2,292.71999999999997,221
15547.0,VIP,7,14,4954.84,444
15549.0,At Risk,77,3,1693.26,234
15550.0,Regular,4,4,575.63,432
15551.0,Regular,37,1,436.06,312
15552.0,At Risk,217,1,90.12,111
15553.0,At Risk,60,1,437.23,212
15554.0,At Risk,278,1,217.2,111
15555.0,VIP,12,16,4805.17,444
15556.0,Regular,24,1,279.77,311
15557.0,Regular,29,1,473.65000000000003,312
15561.0,Regular,12,4,800.59,433
15562.0,At Risk,352,1,134.55,111
15563.0,Regular,22,4,1400.44,333
15565.0,Regular,50,2,173.16,321
15567.0,Regular,19,1,186.01,311
15568.0,Regular,3,3,758.29,433
15569.0,At Risk,104,5,1375.71,243
15570.0,VIP,7,12,4165.52,444
15571.0,Regular,12,4,650.4300000000001,432
15572.0,VIP,5,7,2552.86,444
15573.0,Regular,32,2,607.45,322
15574.0,At Risk,178,4,702.25,133
15576.0,Regular,38,1,940.6700000000001,313
15577.0,At Risk,151,3,258.88,131
15578.0,At Risk,162,1,127.1,111
15579.0,At Risk,69,2,348.6,222
15581.0,At Risk,121,13,3679.9700000000003,244
15582.0,Regular,25,3,682.9100000000001,333
15584.0,Regular,24,4,725.11,333
15585.0,At Risk,177,1,455.3,112
15587.0,Regular,50,4,913.6800000000001,333
15589.0,At Risk,256,3,478.53000000000003,132
15592.0,Regular,47,1,388.58,312
15593.0,At Risk,71,1,199.8,211
15594.0,VIP,16,5,1771.78,444
15596.0,At Risk,101,5,1406.59,243
15597.0,Regular,35,1,324.57,312
15598.0,At Risk,53,1,240.68,211
15599.0,Regular,27,2,761.74,323
15601.0,VIP,11,14,6776.56,444
15602.0,VIP,8,9,1297.8700000000001,443
15603.0,At Risk,79,1,48.480000000000004,211
15604.0,At Risk,52,1,216.39,211
15605.0,Regular,36,5,1198.23,343
15606.0,At Risk,61,9,2920.16,244
15607.0,At Risk,337,1,104.76,111
15608.0,Regular,28,4,1093.68,333
15609.0,At Risk,184,1,298.48,111
15610.0,At Risk,52,1,112.46000000000001,211
15611.0,VIP,10,13,1591.45,443
15612.0,Regular,36,2,195.15,321
15615.0,VIP,10,23,10399.74,444
15618.0,Regular,33,4,776.851,333
15619.0,Regular,11,1,336.40000000000003,412
15620.0,At Risk,57,3,1553.18,233
15621.0,Regular,4,4,1293.03,433
15622.0,VIP,43,9,3709.56,344
15623.0,At Risk,141,1,301.03,211
15624.0,At Risk,117,4,588.13,232
15625.0,At Risk,104,4,1534.26,233
15626.0,At Risk,75,2,675.8,223
15628.0,VIP,5,9,2870.2400000000002,444
15630.0,Regular,45,2,1186.35,323
15632.0,VIP,16,8,3285.31,444
15634.0,Regular,17,1,243.55,411
15636.0,At Risk,90,2,724.76,223
15637.0,At Risk,53,1,223.36,211
15639.0,At Risk,134,1,425.32,212
15640.0,VIP,4,15,12515.66,444
15641.0,At Risk,105,4,1887.2,234
15643.0,At Risk,192,3,664.0,132
15644.0,At Risk,166,4,813.0,133
15645.0,Regular,19,1,612.01,312
15646.0,At Risk,158,3,447.64000000000004,132
15648.0,At Risk,204,2,657.35,122
15649.0,At Risk,336,2,816.0,123
15651.0,Regular,37,3,646.3,332
15652.0,At Risk,91,1,337.74,212
15653.0,At Risk,93,2,877.4399999999999,223
15654.0,Regular,9,2,922.53,423
15655.0,At Risk,243,1,560.67,112
15656.0,Regular,45,4,748.5,333
15657.0,Regular,23,1,30.0,311
15658.0,At Risk,190,5,1024.1000000000001,143
15659.0,Regular,44,1,306.45,311
15660.0,Regular,25,9,1600.86,343
15661.0,At Risk,317,2,309.8,122
15663.0,At Risk,106,1,138.14,211
15664.0,Regular,51,1,386.43,312
15665.0,At Risk,168,2,2242.01,124
15667.0,Regular,40,1,301.32,311
15668.0,At Risk,218,1,76.32000000000001,111
15669.0,Regular,40,4,684.34,333
15670.0,At Risk,297,1,173.05,111
15671.0,VIP,19,7,2657.13,344
15673.0,At Risk,88,4,2881.02,234
15674.0,At Risk,73,5,2446.6,244
15675.0,At Risk,81,3,323.69,232
15676.0,Regular,19,3,3435.76,334
15677.0,Regular,49,1,657.23,312
15678.0,At Risk,53,1,352.7,212
15679.0,Regular,24,4,781.28,333
15680.0,Regular,9,3,1333.68,433
15681.0,Regular,25,5,1426.16,343
15683.0,At Risk,117,1,193.75,211
15687.0,VIP,9,9,2993.1,444
15689.0,At Risk,120,2,254.1,221
15690.0,Regular,4,2,239.76,421
15691.0,At Risk,252,1,136.8,111
15692.0,Regular,28,1,191.04,311
15694.0,VIP,1,14,6479.4,444
15695.0,At Risk,267,2,409.98,122
15696.0,VIP,33,8,2736.46,344
15699.0,Regular,18,1,309.65,412
15700.0,At Risk,172,2,696.68,123
15701.0,Regular,2,4,1542.14,433
15703.0,At Risk,265,1,211.5,111
15704.0,At Risk,140,4,2293.62,234
15705.0,At Risk,201,1,143.1,111
15706.0,At Risk,64,4,1060.56,233
15707.0,Regular,35,4,945.58,333
15708.0,VIP,41,7,3364.2400000000002,344
15709.0,At Risk,284,1,133.25,111
15712.0,VIP,9,5,1072.3600000000001,443
15713.0,At Risk,143,2,356.7,122
15714.0,Regular,12,2,330.88,422
15716.0,At Risk,146,4,1118.81,133
15717.0,At Risk,234,1,150.3,111
15719.0,VIP,33,13,5045.61,344
15720.0,Regular,24,1,598.73,312
15721.0,Regular,12,1,507.08,412
15722.0,VIP,36,5,2222.56,344
15723.0,At Risk,365,1,203.1,111
15724.0,At Risk,201,2,218.25,121
15725.0,Regular,15,1,415.25,412
15727.0,VIP,17,7,5178.96,444
15729.0,At Risk,213,1,85.0,111
15730.0,At Risk,66,3,1120.88,233
15732.0,At Risk,212,2,294.12,121
15733.0,At Risk,283,1,162.3,111
15734.0,At Risk,115,2,1339.45,223
15737.0,VIP,15,8,1205.1200000000001,443
15738.0,VIP,19,16,4812.42,344
15739.0,At Risk,66,1,449.12,212
15740.0,Regular,49,1,154.88,311
15743.0,Regular,16,4,784.46,433
15744.0,At Risk,78,1,34.8,211
15745.0,Regular,19,4,1094.59,333
15746.0,At Risk,134,1,196.88,211
15747.0,Regular,13,3,974.04,433
15748.0,Regular,40,1,149.31,311
15749.0,At Risk,235,3,44534.3,134
15750.0,VIP,3,8,2465.48,444
15752.0,VIP,40,7,2637.38,344
15753.0,At Risk,305,1,79.2,111
15754.0,Regular,51,3,458.57,332
15755.0,VIP,10,6,2364.25,444
15756.0,At Risk,61,4,532.96,232
15757.0,At Risk,66,2,714.42,223
15758.0,Regular,25,1,205.25,311
15759.0,At Risk,218,3,253.04,131
15762.0,At Risk,65,2,583.75,222
15763.0,Regular,32,2,1086.92,323
15764.0,At Risk,88,6,3279.97,244
15766.0,At Risk,64,1,315.06,212
15768.0,At Risk,116,3,621.8299999999999,232
15769.0,VIP,7,26,56252.72,444
15773.0,Regular,6,1,635.6800000000001,412
15774.0,At Risk,69,1,270.8,211
15775.0,At Risk,245,1,104.9,111
15776.0,At Risk,133,1,241.62,211
15777.0,At Risk,241,4,1047.11,133
15780.0,At Risk,184,3,475.28000000000003,132
15781.0,Regular,25,3,345.46,332
15782.0,VIP,10,3,2614.7400000000002,434
15783.0,Regular,11,1,246.3,411
15785.0,VIP,33,5,2328.9700000000003,344
15786.0,Regular,46,3,4932.2,334
15787.0,Regular,26,3,948.05,333
15789.0,At Risk,358,1,351.3,112
15790.0,Regular,10,1,220.85,411
15791.0,Regular,44,2,1612.69,323
15793.0,Regular,15,3,965.61,433
15795.0,At Risk,150,1,610.01,112
15796.0,VIP,1,8,2711.56,444
15797.0,At Risk,113,4,2207.4,234
15799.0,At Risk,76,3,884.14,233
15800.0,At Risk,107,2,699.08,223
15801.0,Regular,46,3,1063.95,333
15802.0,At Risk,143,1,451.42,112
15803.0,Regular,51,1,415.82000000000005,312
15804.0,VIP,1,13,4206.39,444
15805.0,VIP,23,17,5528.4800000000005,344
15806.0,Regular,46,3,784.58,333
15807.0,Regular,50,3,903.9,333
15808.0,At Risk,306,4,3734.9700000000003,134
15809.0,Regular,36,5,515.77,342
15810.0,At Risk,79,4,1391.98,233
15811.0,VIP,22,6,2218.62,344
15812.0,At Risk,107,5,1801.14,244
15813.0,At Risk,208,2,1303.9099999999999,123
15814.0,VIP,17,4,1945.33,434
15815.0,At Risk,64,5,2100.6,244
15819.0,Regular,49,4,1905.45,334
15820.0,At Risk,320,1,206.98,111
15821.0,Regular,44,2,570.96,322
15822.0,Regular,3,2,885.47,423
15823.0,At Risk,372,1,15.0,111
15825.0,At Risk,172,1,532.94,112
15826.0,At Risk,56,3,1654.31,233
15827.0,At Risk,73,14,1836.0900000000001,244
15829.0,At Risk,99,2,636.14,222
15830.0,Regular,38,1,576.0,312
15831.0,At Risk,58,3,801.76,233
15832.0,At Risk,254,1,836.79,113
15834.0,At Risk,70,4,2233.75,234
15835.0,Regular,44,4,954.09,333
15836.0,Regular,50,1,137.37,311
15837.0,At Risk,65,1,391.98,212
15838.0,VIP,11,19,33643.08,444
15839.0,Regular,33,3,1048.49,333
15840.0,At Risk,59,2,355.56,222
15841.0,At Risk,73,4,1224.06,233
15843.0,At Risk,304,1,118.95000000000002,111
15844.0,Regular,46,1,130.73999999999998,311
15845.0,VIP,18,8,3711.77,444
15847.0,Regular,38,2,389.27,322
15850.0,Regular,19,2,238.85,321
15852.0,At Risk,187,2,160.71,121
15853.0,At Risk,52,1,110.8,211
15854.0,VIP,4,12,2974.65,444
15855.0,At Risk,137,5,712.24,243
15856.0,VIP,4,27,16387.57,444
15857.0,Regular,19,1,297.0,311
15858.0,VIP,16,5,1438.85,443
15860.0,Regular,41,8,977.21,343
15861.0,VIP,12,8,3165.36,444
15862.0,Regular,8,4,832.88,433
15863.0,Regular,26,2,68.84,321
15864.0,VIP,22,6,1936.3200000000002,344
15865.0,Regular,41,3,895.13,333
15866.0,At Risk,101,1,230.53,211
15867.0,VIP,5,15,3812.64,444
15869.0,At Risk,277,2,149.64,121
15870.0,Regular,33,1,354.09000000000003,312
15872.0,Regular,15,2,360.93,422
15874.0,At Risk,64,7,4405.88,244
15877.0,Regular,2,2,493.28,422
15880.0,At Risk,369,1,343.28000000000003,112
15881.0,At Risk,312,5,501.39000000000004,142
15882.0,At Risk,199,4,516.36,132
15883.0,Regular,2,2,396.48,422
15885.0,At Risk,93,3,379.35,232
15886.0,At Risk,60,1,181.09,211
15888.0,At Risk,81,1,168.31,211
15889.0,At Risk,157,2,446.87,122
15891.0,At Risk,227,1,524.52,112
15894.0,At Risk,253,2,263.55,121
15895.0,At Risk,150,1,179.17,111
15897.0,At Risk,194,2,222.05,121
15898.0,VIP,1,5,1388.88,443
15899.0,At Risk,369,1,56.25,111
15900.0,Regular,24,1,351.11,312
15901.0,Regular,17,3,363.88,432
15903.0,VIP,10,7,5126.76,444
15904.0,Regular,8,1,164.68,411
15906.0,Regular,20,7,1567.69,343
15907.0,Regular,4,3,967.45,433
15909.0,At Risk,174,1,191.94,111
15910.0,VIP,1,8,1232.18,443
15912.0,At Risk,178,2,264.62,121
15916.0,VIP,16,8,1528.09,443
15917.0,At Risk,248,1,123.1,111
15918.0,At Risk,191,2,334.23,122
15919.0,Regular,20,2,639.89,322
15920.0,At Risk,154,4,167.5,131
15921.0,At Risk,173,1,336.03000000000003,112
15922.0,At Risk,373,1,369.5,112
15923.0,At Risk,373,1,127.08,111
15925.0,At Risk,194,1,207.15,111
15930.0,At Risk,67,1,426.63,212
15932.0,VIP,4,8,2495.87,444
15933.0,Regular,21,3,1107.46,333
15935.0,At Risk,239,2,416.86,122
15937.0,At Risk,64,1,145.35,211
15938.0,At Risk,112,5,404.58,242
15939.0,At Risk,90,15,6115.01,244
15940.0,At Risk,311,1,35.8,111
15942.0,At Risk,134,1,337.44,212
15944.0,At Risk,277,1,325.1,112
15945.0,At Risk,365,1,181.0,111
15947.0,At Risk,83,1,1708.24,214
15948.0,Regular,8,2,955.24,423
15949.0,Regular,17,2,364.72,422
15950.0,Regular,32,4,1765.51,334
15951.0,Regular,9,2,708.22,423
15952.0,Regular,34,4,806.57,333
15953.0,VIP,15,8,1659.3799999999999,443
15955.0,VIP,24,14,4416.26,344
15957.0,Regular,32,1,428.89,312
15958.0,At Risk,74,1,104.35,211
15963.0,Regular,20,2,470.76,322
15965.0,Regular,17,4,845.64,433
15967.0,Regular,23,2,418.83,322
15969.0,Regular,3,3,666.1,432
15970.0,At Risk,304,1,314.1,112
15971.0,VIP,18,12,4199.85,444
15973.0,At Risk,367,1,307.82000000000005,112
15974.0,VIP,39,7,3442.15,344
15975.0,At Risk,84,1,371.01,212
15976.0,At Risk,165,2,430.94,122
15977.0,Regular,17,2,1054.73,423
15978.0,At Risk,77,1,1098.78,213
15980.0,At Risk,89,3,2398.86,234
15981.0,VIP,25,8,3408.48,344
15983.0,Regular,22,4,1475.02,333
15984.0,VIP,3,10,2837.67,444
15985.0,At Risk,123,2,1142.42,223
15986.0,Regular,30,1,168.12,311
15987.0,VIP,12,7,1451.28,443
15988.0,Regular,19,1,158.03,311
15990.0,Regular,44,2,792.11,323
15992.0,Regular,4,1,41.989999999999995,411
15993.0,VIP,9,7,2797.57,444
15994.0,At Risk,55,1,427.07,212
15996.0,At Risk,88,6,1060.68,243
15998.0,VIP,37,5,3089.97,344
16000.0,VIP,3,3,12393.7,434
16003.0,VIP,30,5,2735.37,344
16005.0,Regular,12,4,615.39,432
16006.0,At Risk,211,1,101.4,111
16007.0,Regular,48,4,1701.94,334
16008.0,Regular,24,3,478.78,332
16009.0,Regular,22,4,992.71,333
16010.0,At Risk,246,3,407.5,132
16011.0,VIP,8,16,3362.71,444
16012.0,Regular,35,3,1415.29,333
16013.0,VIP,4,47,37130.6,444
16014.0,Regular,38,3,662.38,332
16015.0,Regular,4,3,705.39,433
16016.0,VIP,3,8,1508.76,443
16017.0,Regular,47,1,211.88,311
16018.0,Regular,39,2,408.90000000000003,322
16019.0,VIP,47,9,3786.2400000000002,344
16020.0,Regular,17,3,851.01,433
16022.0,At Risk,260,1,628.28,112
16023.0,Regular,46,3,719.81,333
16024.0,Regular,12,1,251.24,411
16025.0,Regular,30,1,439.65999999999997,312
16026.0,Regular,43,1,236.09,311
16027.0,At Risk,92,6,934.62,243
16029.0,VIP,39,63,81024.84,344
16030.0,At Risk,310,1,331.24,112
16031.0,At Risk,92,2,548.94,222
16033.0,VIP,6,20,8816.4,444
16034.0,At Risk,196,3,437.7,132
16036.0,At Risk,87,2,758.92,223
16037.0,At Risk,270,3,855.02,133
16038.0,Regular,8,3,471.78000000000003,432
16040.0,At Risk,65,3,1313.55,233
16041.0,Regular,31,3,3166.4,334
16042.0,Regular,22,5,1197.27,343
16043.0,Regular,38,4,773.99,333
16045.0,At Risk,120,4,1340.7,233
16048.0,At Risk,373,2,256.44,121
16049.0,Regular,40,3,1111.79,333
16050.0,At Risk,174,1,137.9,111
16052.0,At Risk,54,1,362.06,212
16053.0,Regular,33,2,1511.95,323
16054.0,At Risk,145,1,783.9,113
16055.0,At Risk,221,1,134.8,111
16056.0,Regular,45,1,664.85,312
16057.0,VIP,16,7,2263.12,444
16059.0,At Risk,66,6,1459.8600000000001,243
16062.0,Regular,10,4,1153.62,433
16063.0,At Risk,260,1,335.32,112
16065.0,At Risk,365,1,372.09,112
16066.0,VIP,17,5,1521.87,443
16070.0,Regular,22,2,852.15,323
16071.0,Regular,45,1,326.24,312
16072.0,At Risk,288,1,584.3199999999999,112
16073.0,At Risk,297,1,122.39999999999999,111
16076.0,VIP,3,10,2234.73,444
16078.0,At Risk,284,1,79.2,111
16079.0,Regular,17,3,1352.0,433
16080.0,At Risk,82,2,217.16,221
16081.0,At Risk,56,5,2806.9,244
16083.0,At Risk,101,2,1317.62,223
16084.0,At Risk,299,1,436.18,112
16085.0,Regular,23,5,981.51,343
16086.0,At Risk,59,5,1121.39,243
16091.0,At Risk,155,2,315.06,122
16092.0,At Risk,115,3,817.86,233
